Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C1043,VEFLKXRACNJHOV-UHFFFAOYSA-N,BrCCCBr,-2.0799999,2.1663,201.888,0.125
C7151,BGLFTGXQVFYEME-UHFFFAOYSA-L,CC[N+](CCCC[N+]1(C)Cc2c(C1)c(Cl)c(c(c2Cl)Cl)Cl)(CC)C.[I-].[I-],-1.997436432,-0.0062,668.049,0.125
C7245,LPSKDVINWQNWFE-UHFFFAOYSA-M,CCC[N+](CCC)(CCC)CCC.[OH-],-1.926269846,3.2664,203.365,0.125
C7332,OHMHBGPWCHTMQE-UHFFFAOYSA-N,ClC(C(F)(F)F)Cl,-1.862259194,2.3524,152.931,0.125
C1126,MFESCIUQSIBMSM-UHFFFAOYSA-N,ClCCCBr,-1.85,2.0102,157.437,0.125
C8014,OSASVXMJTNOKOY-UHFFFAOYSA-N,CC(C(Cl)(Cl)Cl)(O)C,-1.345983594,2.1275,177.457,0.125
C8257,CIEZMYRJRCLYNF-UHFFFAOYSA-N,CC(C12COP(=O)(OC1)OC2)C,-1.125280157,1.8139,192.149,0.125
C1359,QQONPFPTGQHPMA-UHFFFAOYSA-N,CC=C,-1.08,1.1923,42.0797,0.125
C8498,QVOFCQBZXGLNAA-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)C.[OH-],-0.9010909,3.6565,217.391,0.125
C8751,MEIRRNXMZYDVDW-MQQKCMAXSA-N,C/C=C/C=C/CO,-0.579239646,1.111,98.143,0.125
C9068,VGJWVEYTYIBXIA-UHFFFAOYSA-N,OC(C(F)(F)F)O,-0.085055603,-0.1406,116.039,0.125
C9104,WXVVDXRFHVTKKE-UHFFFAOYSA-M,[O-][Cl](=O)(=O)=O.CCCN(/C=C/C=C/C=[N+](CCC)CCC)CCC,-0.01936154,4.2959,364.908,0.125
C1560,ZTQSAGDEMFDKMZ-UHFFFAOYSA-N,CCCC=O,-0.01,0.9854,72.1057,0.125
C9136,SIBFQOUHOCRXDL-UHFFFAOYSA-N,OCC(CBr)O,0.04268963,-0.2655,154.99,0.125
C9381,SXEIAGBDJHXATF-UHFFFAOYSA-L,CC[N+](CCOCC[N+](C)(C)C)(CC)C.[I-].[I-],0.325879536,-4.7964,472.188,0.125
C9446,XQAGDGDPAAJQSI-UHFFFAOYSA-L,CC[N+](CCSCC[N+](CC)(CC)CC)(C)C.[Br-].[Br-],0.374370681,-3.2996,422.306,0.125
C9684,PBVRVFGGNJUBSU-UHFFFAOYSA-M,CCC[N+](C)(C)C.[I-],0.639965433,-1.8934,229.102,0.125
C9773,QZIQJIKUVJMTDG-JSTPYPERSA-L,C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Na+].[Na+],0.722599506,0.7853,182.023,0.125
C9791,YMZJBJPWTXJQMR-LJUKVTEVSA-L,C[C@@H]1O[C@@H]1P(=O)([O-])[O-].[Ca+2],0.736912245,0.7853,176.121,0.125
C9863,CHHHXKFHOYLYRE-STWYSWDKSA-M,C/C=C/C=C/C(=O)[O-].[K+],0.823278025,-0.1314,150.217,0.125
C1633,GETQZCLCWQTVFV-UHFFFAOYSA-N,CN(C)C,0.83999997,0.1778,59.1103,0.125
C9886,SZAIAWVGWTXVMB-UHFFFAOYSA-N,O=S1(=O)CC2C(C1)O2,0.87241256,0.263,134.154,0.125
C9917,RHQDFWAXVIIEBN-UHFFFAOYSA-N,OCC(F)(F)F,0.999826317,0.541,100.04,0.125
C9554,XDPMKIBCTGOLAF-UHFFFAOYSA-M,O1CCN(CC1)/C=C/C=C/C=[N+]1CCOCC1.[Cl-].O.O,0.510318475,-2.7259,308.802,0.126984127
C7574,CZIMJLOHMKPSNF-UHFFFAOYSA-L,CC1CCC(N1/C=C/C=C/C=[N+]/1\C(C)CCC1C)C.CC1CCC(N1/C=C/C=C/C=[N+]/1\C(C)CCC1C)C.[Cl-].[Cl-].O.O.O,-1.687596657,0.7749,647.803,0.127272727
C6447,HCVGDVYOISIYKY-UHFFFAOYSA-N,COC1=C(F)C(C(C1(F)F)(F)F)(F)F,-2.448940898,2.7334,224.076,0.127659574
C9103,HOAZZPXYRQORAE-UHFFFAOYSA-N,OCCNC(C(F)(F)F)(C(F)(F)F)O,-0.021774857,0.7724,227.105,0.127659574
C9422,DJDNLDKPWOJAFU-UHFFFAOYSA-L,CC[N+](CCS(=O)CC[N+](CC)(CC)CC)(C)C.[Br-].[Br-],0.358221583,-3.4184,438.306,0.127659574
C9492,MCILYHVMCGKQGR-UHFFFAOYSA-L,CC[N+](CCOCCC[N+](C)(C)C)(CC)C.[Br-].[Br-],0.406470265,-4.4063,392.214,0.127659574
C9909,SSZWWUDQMAHNAQ-UHFFFAOYSA-N,OCC(CCl)O,0.956492326,-0.4216,110.539,0.127659574
C3506,TXRVDQMSXQKAPG-UHFFFAOYSA-N,N#Cc1c(Cl)c(Cl)c(c(c1Cl)Cl)C#N,-4.534859899,4.04356,265.911,0.128205128
C4533,PCRSJGWFEMHHEW-UHFFFAOYSA-N,N#Cc1c(F)c(F)c(c(c1F)F)C#N,-3.702010523,1.98636,200.093,0.128205128
C5495,IQVNZWORTXPRJG-UHFFFAOYSA-N,FCCCCCCSC#N,-3.043114574,2.73058,161.24,0.128205128
C5797,GLKVEFVFCAAAQK-UHFFFAOYSA-N,CCCC([NH+](CC)CC)CCC.[Cl-],-2.852233431,-1.1161,207.784,0.128205128
C6320,QHACRDBQKDNTBY-UHFFFAOYSA-N,FCCCCCSC#N,-2.522517994,2.34048,147.214,0.128205128
C7856,CGWKQCYAMPDEGC-UHFFFAOYSA-N,BrC1CS(=O)(=O)CC1Br,-1.487330615,2.0226,277.962,0.128205128
C9797,SMZNXSCEYVZLSZ-UHFFFAOYSA-M,CCOC(C[N+](C)(C)C)C.[Cl-],0.740635536,-1.8784,181.703,0.128205128
C9393,IPIWKLKSFLQQEA-UHFFFAOYSA-L,CCCC[N+](CCOCC[N+](CCCC)(CC)CC)(C)C.[Br-].[Br-],0.335024432,-2.4558,462.347,0.128571429
C7431,JTBZLAOQMGNIPU-UHFFFAOYSA-N,CN(C(C(C)(C)C)(C)C)C.Br,-1.793101286,3.3308,224.182,0.129032258
C1315,HIMXGTXNXJYFGB-UHFFFAOYSA-N,O=C1NC(=O)C(=O)C(=O)N1,-1.25,-1.4209,142.07,0.129032258
C9299,OJTFRASCEXKERE-UHFFFAOYSA-L,CC[N+](CCS(=O)CC[N+](CC)(CC)C)(CC)C.[I-].[I-],0.273837023,-3.4184,532.306,0.129032258
C9304,HAHHOMVBRQUNQK-UHFFFAOYSA-L,CC[N+](CCCOCCC[N+](CC)(CC)C)(CC)C.[I-].[I-],0.277117745,-3.236,528.295,0.129032258
C9353,XJUUVZIZWCSTOD-UHFFFAOYSA-L,C[N+](CCSSCC[N+](C)(C)C)(C)C.[I-].[I-],0.307804579,-4.2118,492.266,0.129032258
C9358,XZFPDUXSUDETHM-UHFFFAOYSA-L,CC[N+](CCSCC[N+](C)(C)C)(CC)C.[I-].[I-],0.311353301,-4.0798,488.254,0.129032258
C9397,FSPAEMUWKSBARM-UHFFFAOYSA-L,C[N+](CCSCC[N+](C)(C)C)(C)C.[I-].[I-],0.337052451,-4.86,460.201,0.129032258
C9864,PQDNJBQKAXAXBQ-UHFFFAOYSA-N,OCC(CF)O,0.829253341,-0.6909,94.0849,0.129032258
C3135,CXKXDUIIHKJROU-UHFFFAOYSA-N,FCCCCCCCCCCCC#N,-4.939700144,4.38048,199.308,0.12962963
C6625,CFSMWCPJTYADHU-UHFFFAOYSA-N,FCCCCCCC#N,-2.331592031,2.42998,129.175,0.12962963
C7412,XQPCYRPIZBEDDJ-UHFFFAOYSA-N,FCCCCCC#N,-1.810847712,2.03988,115.149,0.12962963
C9313,PMZHTDUYMYPVOC-UHFFFAOYSA-L,O(C[N+]12CCC(CC1)CC2)C[N+]12CCC(CC1)CC2.[I-].[I-],0.283797945,-3.8954,520.231,0.12962963
C9641,MZQMJDMSBIOZRX-UHFFFAOYSA-M,COCC[N+](C)(C)C.[I-],0.610649601,-2.657,245.102,0.12962963
C1717,YYGNTYWPHWGJRM-AAJYLUCBSA-N,C/C(=C\CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/CC/C=C(/CCC=C(C)C)\C,-14.59236714,10.605,410.718,0.130434783
C416,WJTCGQSWYFHTAC-UHFFFAOYSA-N,C1CCCCCCC1,-4.1500001,3.1208,112.213,0.130434783
C569,DMEGYFMYUHOHGS-UHFFFAOYSA-N,C1CCCCCC1,-3.52,2.7307,98.1861,0.130434783
C692,XDTMQSROBMDMFD-UHFFFAOYSA-N,C1CCCCC1,-3.0999999,2.3406,84.1595,0.130434783
C829,RGSFGYAAUTVSQA-UHFFFAOYSA-N,C1CCCC1,-2.6400001,1.9505,70.1329,0.130434783
C836,CXQSCYIVCSCSES-UHFFFAOYSA-N,CCC(CC)Cl,-2.6300001,2.4138,106.594,0.130434783
C935,MPPPKRYCTPRNTB-UHFFFAOYSA-N,CCCCBr,-2.3699999,2.1814,137.018,0.130434783
C1029,ZCUIZHJZCMBRPN-UHFFFAOYSA-N,NC1=C2N=CN=C2N=C=N1,-2.1199999,-1.8152,133.111,0.130434783
C7111,YDUGWJMUYOGFLN-UHFFFAOYSA-N,FCCCCC#C,-2.031174327,1.7594,100.134,0.130434783
C1149,KIWUVOGUEXMXSV-UHFFFAOYSA-N,O=C1CSC(=S)N1,-1.77,0.4631,133.192,0.130434783
C7819,PZZRNAITVRJAKV-UHFFFAOYSA-N,Br/N=C/1\C=CC(=O)C=C1,-1.514648395,1.4324,186.006,0.130434783
C1258,WQOXQRCZOLPYPM-UHFFFAOYSA-N,CSSC,-1.4400001,1.6274,94.199,0.130434783
C8079,TZKGRFZSJHYEOY-UHFFFAOYSA-N,FCCCCC#N,-1.288850896,1.64978,101.122,0.130434783
C8776,COVZYZSDYWQREU-UHFFFAOYSA-N,CS(=O)(=O)OCCCCOS(=O)(=O)C,-0.552916053,1.8806,246.302,0.130434783
C8798,PCLAZAJARAIGGD-UHFFFAOYSA-N,CSc1nnc(s1)N,-0.515702772,1.4234,147.222,0.130434783
C9025,WQABCVAJNWAXTE-UHFFFAOYSA-N,OCC(CS)S,-0.154658287,0.2069,124.225,0.130434783
C9329,MKJDHGYSDAFVSZ-UHFFFAOYSA-L,CCC[N+](CCC1CC[N+](CC1)(C)CCC)(C)C.[I-].[I-],0.292185504,-2.9037,510.279,0.130434783
C9416,GSHPGFRNQUDFLK-UHFFFAOYSA-L,C[N+](CCOCC[N+](C)(C)C)(C)C.[I-].[I-],0.352480102,-5.5766,444.135,0.130434783
C9700,LENZDBCJOHFCAS-UHFFFAOYSA-N,OCC(CO)(CO)N,0.657089461,-1.6389,121.135,0.130434783
C7409,KKEGNVXSQNSYDV-UHFFFAOYSA-L,CC1CCN(CC1)/C=C/C=C/C=[N+]/1\CCC(CC1)C.CC1CCN(CC1)/C=C/C=C/C=[N+]/1\CCC(CC1)C.[Cl-].[Cl-].O.O.O,-1.81318896,0.2113,647.803,0.131147541
C8218,WMISISUCUDFLOA-UHFFFAOYSA-N,FCCN(P1(=O)NCCCO1)CCF,-1.162377904,1.6742,228.177,0.131147541
C6225,NWQYKVCNCNTXCO-UHFFFAOYSA-N,CCNCC(CCC)CCC.Cl,-2.576298765,4.0052,193.757,0.131578947
C7146,WJNNTTIXPJJQJD-UHFFFAOYSA-N,FCCCCSC#N,-2.000600446,1.95038,133.187,0.131578947
C7393,WPPMCGGAMUIMJN-UHFFFAOYSA-N,CCCC([NH+](C)C)CCC.[Cl-],-1.823261619,-1.8963,179.731,0.131578947
C1355,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,CC(OC(C)C)C,-1.1,1.8198,102.175,0.131578947
C9616,ICVPTJCCKTXCDT-UHFFFAOYSA-L,[O-]P(=O)(OCC[N+](C)(C)C)[O-].[Cl-].[Ca+2],0.588946255,-2.3177,257.666,0.131578947
C9865,AAFJXZWCNVJTMK-UHFFFAOYSA-N,OC(C(C1OC1)O)C1OC1,0.833745836,-1.4942,146.141,0.131578947
C3603,VIOQXAZSOUBTRO-UHFFFAOYSA-L,C[N+]1(CCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-4.441277508,-3.0468,508.264,0.132075472
C4242,ZCKYMTCEZUCVKI-UHFFFAOYSA-L,C[N+]1(CCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-3.932765584,-3.4369,494.237,0.132075472
C7365,RABVIFXMFZFITE-KHPPLWFESA-N,O/N=C/1\C2CC3CC1CC(C2)C3,-1.836087604,2.2727,165.232,0.132075472
C8499,OOXOYCKYWLCWLT-UHFFFAOYSA-M,CCCC[N+](CCC)(CCC)CCC.[OH-],-0.9010909,3.6565,217.391,0.132075472
C9618,MCTZLPKUFFIIJT-UHFFFAOYSA-M,CCCCC[N+](C)(C)C.[I-],0.589798272,-1.1132,257.156,0.132075472
C1788,KJSWIAZTEMACJB-UHFFFAOYSA-N,CCC(CCC(C[NH2+]C(CCCCC([NH2+]CC(CCC(CC)C)C)C)C)C)C.[Cl-].[Cl-],-9.42136727,-0.6166,469.658,0.133333333
C338,QRMPKOFEUHIBNM-ZKCHVHJHSA-N,C[C@@H]1CC[C@H](CC1)C,-4.4699998,2.8326,112.213,0.133333333
C4305,RUWKCARHAVFUFY-UHFFFAOYSA-L,CC[N+](CCOCC[N+](CC)(CC)CC)(CC)C.[Br-].[Br-],-3.868420247,-3.6261,420.267,0.133333333
C990,XYWDPYKBIRQXQS-UHFFFAOYSA-N,CC(SC(C)C)C,-2.24,2.5364,118.24,0.133333333
C1219,OWCNPTHAWPMOJU-UHFFFAOYSA-N,OCCCC(C)(C)C,-1.55,1.805,116.201,0.133333333
C7815,LAPDMBHXOTURJK-UHFFFAOYSA-N,CCCC([NH2+]C)(CC)C.[Cl-],-1.518631896,-1.8476,165.704,0.133333333
C7948,ADNAPRCXSGMYRO-UHFFFAOYSA-N,CCC(C#C)(OC)C,-1.420474864,1.4347,112.17,0.133333333
C1301,JARKCYVAAOWBJS-UHFFFAOYSA-N,CCCCCC=O,-1.3,1.7656,100.159,0.133333333
C1446,OKXVARYIKDXAEO-UHFFFAOYSA-N,CC(C(C)(C)C)(O)C,-0.72000003,1.8034,116.201,0.133333333
C8681,BGHPNBADFZVYIL-UHFFFAOYSA-N,FC(C1(NCCN1)C(F)(F)F)(F)F.O,-0.701130285,1.5934,226.12,0.133333333
C9072,VBATUBQIYXCZPA-UHFFFAOYSA-N,CC(C#C)(C=C)O,-0.080307636,0.5566,96.1271,0.133333333
C9322,YJKSJBJGNTWPSQ-UHFFFAOYSA-L,CC[N+](CCOC(C[N+](CC)(CC)CC)C)(C)C.[I-].[I-],0.28880457,-3.6277,514.268,0.133333333
C9341,DRAZYTHOEPZGLA-UHFFFAOYSA-L,CC[N+](CCOCC[N+](CC)(CC)CC)(C)C.[I-].[I-],0.300814648,-4.0162,500.241,0.133333333
C9389,PBIHCSQFOZFORQ-UHFFFAOYSA-L,CC[N+](CCS(=O)CC[N+](CC)(CC)CC)(CC)CC.[Br-].[Br-],0.331277784,-2.6382,466.359,0.133333333
C9483,YLHJQAQFJJFIHA-UHFFFAOYSA-L,C=CC[N+](CCOCC[N+](CC=C)(C)C)(C)C.[Br-].[Br-],0.395541737,-4.4642,402.209,0.133333333
C9848,OUBHSSAWQNSXCU-UHFFFAOYSA-M,N#CCCS(=O)(=O)[O-].[Na+],0.803771294,0.52608,157.124,0.133333333
C1665,HDZGCSFEDULWCS-UHFFFAOYSA-N,CNN,1.34,0.1707,46.0717,0.133333333
C4944,SUWFVOCAJFPMMR-UHFFFAOYSA-L,C[N+]1(CCCC[N+]2(C)CCCC2)CCCC1.[I-].[I-],-3.423758964,-3.827,480.21,0.134615385
C5689,KJMZMWZZTSTURU-UHFFFAOYSA-L,C[N+]1(CCC[N+]2(C)CCCC2)CCCC1.[I-].[I-],-2.917283849,-4.2171,466.184,0.134615385
C8417,BJYBJYYHZYGRIW-UHFFFAOYSA-L,CC[N+](CC[N+]1(C)Cc2c(C1)c(Cl)c(c(c2Cl)Cl)Cl)(CC)C.[I-].[I-],-0.966067793,-0.7864,639.996,0.134615385
C8706,BEZLAYYFGVADSA-UHFFFAOYSA-N,CCOP(=O)(OP(=O)(OC)OC)OCC,-0.658102545,2.585,262.135,0.134615385
C9383,BDMHRDJIKJNRKY-UHFFFAOYSA-L,C[N+](CCCOCCC[N+](C)(C)C)(C)C.[I-].[I-],0.325879536,-4.7964,472.188,0.134615385
C7869,BQNDVYLVJFLZRV-UHFFFAOYSA-N,FCCCSC#N,-1.479522465,1.56028,119.161,0.135135135
C7891,JNTPTNNCGDAGEJ-UHFFFAOYSA-N,OCCCCCCCl,-1.462490195,1.7779,136.62,0.135135135
C1451,PDQAZBWRQCGBEV-UHFFFAOYSA-N,S=C1NCCN1,-0.70999998,0.1217,102.158,0.135135135
C1482,DUXCSEISVMREAX-UHFFFAOYSA-N,OCCC(C)(C)C,-0.5,1.4149,102.175,0.135135135
C9374,MBDNRNMVTZADMQ-UHFFFAOYSA-N,O=S1(=O)CC=CC1,0.32079039,1.0518,118.154,0.135135135
C9579,XFNAGAQPPRZSFP-UHFFFAOYSA-N,O=NC=c1cc[nH]cc1,0.549375206,0.8002,122.125,0.135135135
C9932,FMCUPJKTGNBGEC-UHFFFAOYSA-N,Nn1cnnc1,1.075296961,-0.4269,84.08,0.135135135
C1947,NASQQMSTSLFMPB-UHFFFAOYSA-L,C[N+]1(CCCCCCCCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-7.514960652,-0.7062,592.423,0.13559322
C2424,NXLIEUOZIPULBY-UHFFFAOYSA-L,C[N+]1(CCCCCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-5.974971986,-1.8765,550.343,0.13559322
C2728,UDDCJZOJJDNAFF-UHFFFAOYSA-L,C[N+]1(CCCCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-5.462256321,-2.2666,536.317,0.13559322
C3814,DMWLJGCTBADESH-UHFFFAOYSA-N,CNC(CC12CC3CC(C2Cl)CC(C1Cl)C3)C.Cl,-4.237453473,4.8283,312.706,0.136363636
C3824,XHDRCKHCSHZSMF-UHFFFAOYSA-N,CNC(CC12CC3CC(C1)CC(C2Br)C3)C.Cl,-4.230065551,4.7671,322.712,0.136363636
C3983,AOEFLMCCBQFZAR-UHFFFAOYSA-N,CC(N(C)C)CC12CC3CC(C1)CC(C2Cl)C3.Cl,-4.117506108,4.5623,292.288,0.136363636
C7208,FURHNUQBNCRKHI-UHFFFAOYSA-N,ClCC[NH+](CC[NH+](CCCl)CC)CC.[Cl-].[Cl-],-1.953022014,-6.7184,314.123,0.136363636
C7672,DFEYYRMXOJXZRJ-UHFFFAOYSA-N,FCOC(C(F)(F)F)C(F)(F)F,-1.613087884,2.4232,200.055,0.136363636
C1320,KDKYADYSIPSCCQ-UHFFFAOYSA-N,CCC#C,-1.24,1.0296,54.0904,0.136363636
C1348,ZNSMNVMLTJELDZ-UHFFFAOYSA-N,ClCCOCCCl,-1.12,1.4806,143.012,0.136363636
C1411,HGBOYTHUEUWSSQ-UHFFFAOYSA-N,CCCCC=O,-0.85000002,1.3755,86.1323,0.136363636
C8628,FJJJJRAPZCRYGA-UHFFFAOYSA-N,FCCCC#N,-0.766816928,1.25968,87.0955,0.136363636
C1494,QMMFVYPAHWMCMS-UHFFFAOYSA-N,CSC,-0.44999999,0.9792,62.134,0.136363636
C1582,FVSKHRXBFJPNKK-UHFFFAOYSA-N,CCC#N,0.28,0.91998,55.0785,0.136363636
C9359,RUBDHVDUWRMJGL-UHFFFAOYSA-L,CC[N+](CC(OCC[N+](C)(C)C)C)(CC)C.[I-].[I-],0.313166279,-4.4079,486.215,0.136363636
C9398,XXLCXPJFZSMOBW-UHFFFAOYSA-L,CC[N+](CCOCC[N+](C)(C)C)(C)C.[I-].[I-],0.338976204,-5.1865,458.162,0.136363636
C9573,IDCBOTIENDVCBQ-UHFFFAOYSA-N,CCOP(=O)(OP(=O)(OCC)OCC)OCC,0.537319054,3.3652,290.188,0.136363636
C1614,NBBJYMSMWIIQGU-UHFFFAOYSA-N,CCC=O,0.57999998,0.5953,58.0791,0.136363636
C4139,VDZOOKBUILJEDG-UHFFFAOYSA-M,CCCC[N+](CCCC)(CCCC)CCCC.[OH-],-4.012700001,4.8268,259.471,0.137254902
C4726,NILOGSUCKNGCDM-UHFFFAOYSA-N,CCOP(=O)(OC(C(Cl)(Cl)Cl)Cl)OCC,-3.589119623,4.1192,319.935,0.137254902
C9283,LAWFYCBSBZSZRC-UHFFFAOYSA-L,O(CC[N+]12CCC(CC1)CC2)CC[N+]12CCC(CC1)CC2.[I-].[I-],0.260988099,-3.8104,548.284,0.137254902
C9892,DABJAQQQVTVZMF-UHFFFAOYSA-N,CC(C#N)NC(C#N)C,0.889991738,0.79106,123.156,0.137254902
C1948,SQNAAVDKHCRGPU-UHFFFAOYSA-L,C[N+]1(CCCCCCCCCCCC[N+]2(C)CCCC2)CCCC1.[I-].[I-],-7.514960652,-0.7062,592.423,0.137931034
C2199,CAQICVDDBQWJMA-UHFFFAOYSA-L,C[N+]1(CCCCCCCCCC[N+]2(C)CCCC2)CCCC1.[I-].[I-],-6.486753046,-1.4864,564.37,0.137931034
C3696,GNDQRLWDVIQPMI-UHFFFAOYSA-L,C[N+]1(CCCCCC[N+]2(C)CCCC2)CCCC1.[Br-].[Br-],-4.352465651,-3.0468,414.263,0.137931034
C668,ZXIJMRYMVAMXQP-UHFFFAOYSA-N,C1CCC=CCC1,-3.1800001,2.5067,96.1702,0.137931034
C1025,QAYICIQNSGETAS-UHFFFAOYSA-N,CN1CN(C)CSC1=S,-2.1300001,0.6725,162.276,0.137931034
C1074,CDOSHBSSFJOMGT-SNVBAGLBSA-N,C=C[C@](CCC=C(C)C)(O)C,-1.99,2.6698,154.249,0.137931034
C1507,ZFLIKDUSUDBGCD-UHFFFAOYSA-N,O=C1NC(=O)C(=O)N1,-0.40000001,-0.99,114.06,0.137931034
C1548,DEWLEGDTCGBNGU-UHFFFAOYSA-N,ClCC(CCl)O,-0.11,0.8249,128.985,0.137931034
C9160,VHJLVAABSRFDPM-IMJSIDKUSA-N,SC[C@@H]([C@H](CS)O)O,0.081310296,-0.4322,154.251,0.137931034
C9552,VHJLVAABSRFDPM-QWWZWVQMSA-N,SC[C@H]([C@@H](CS)O)O,0.505612206,-0.4322,154.251,0.137931034
C91,BIWJNBZANLAXMG-GPTKHRSPSA-N,Cl[C@@H]1C[C@H]2[C@@H]([C@H]1Cl)[C@]1(C([C@]2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,-6.8600001,5.6828,409.779,0.138461538
C5249,YVWGMAFXEJHFRO-UHFFFAOYSA-N,BrCC(C(F)F)(F)F,-3.207508077,2.2817,194.954,0.138888889
C6338,ZCKXWZJYZCFTMH-UHFFFAOYSA-L,CC[N+](CCCCC[N+]1(C)Cc2c(C1)c(Cl)c(c(c2Cl)Cl)Cl)(CC)C.[I-].[I-],-2.513683948,0.3839,682.076,0.138888889
C1189,YHRUOJUYPBUZOS-UHFFFAOYSA-N,ClCCCCl,-1.62,1.8541,112.986,0.138888889
C1235,UNNGUFMVYQJGTD-UHFFFAOYSA-N,CCC(C=O)CC,-1.52,1.6215,100.159,0.138888889
C8643,VIULBFHXDPUWIL-UHFFFAOYSA-N,CC[Sn](O[Sn](CC)(CC)CC)(CC)CC,-0.746436269,5.0134,427.768,0.138888889
C8743,KVGVQTOQSNJTJI-UHFFFAOYSA-N,O=c1[nH]c(=O)c2c(n1)[nH][nH]n2,-0.589481806,-1.6655,153.099,0.138888889
C9194,RPHZRUDLEUBFCM-UHFFFAOYSA-L,[O-]S(=O)(=O)CS(=O)(=O)[O-].[Ca+2],0.125508066,0.1959,214.231,0.138888889
C9455,DFPHFJOBKOEGQC-UHFFFAOYSA-L,CC[N+](CCOCC[N+]1(CC)CCOCC1)(C)C.[Br-].[Br-],0.376512936,-5.067,420.224,0.138888889
C3794,YHQGMYUVUMAZJR-UHFFFAOYSA-N,CC1=CC=C(CC1)C(C)C,-4.255776496,3.3089,136.234,0.139534884
C5510,BBGKDYHZQOSNMU-UHFFFAOYSA-N,O1CCOC2CCCCC2OCCOCCOC2C(OCC1)CCCC2,-3.033309525,2.722,372.496,0.139534884
C1119,PQVZDTWRGIHYCU-UHFFFAOYSA-N,O=C1NC(=O)NC(=O)C21CC2,-1.89,-0.2098,154.123,0.139534884
C1417,JDLKFOPOAOFWQN-SECBINFHSA-N,C=CCS[S@@](=O)CC=C,-0.82999998,2.621,162.273,0.139534884
C8834,KMSNYNIWEORQDJ-UHFFFAOYSA-N,O=C1CCCS1,-0.461467917,1.04,102.155,0.139534884
C9200,HKVNQGYCUGIYTA-UHFFFAOYSA-N,O=C1C=CC=CC1=c1ocn[nH]1,0.140917704,0.1296,162.145,0.139534884
C9362,KWPUZGACLSKSKM-UHFFFAOYSA-L,CC[N+](CCOC(C[N+](CC)(C)C)C)(C)C.[I-].[I-],0.313166279,-4.4079,486.215,0.139534884
C9469,IFRTXENWUYJADC-UHFFFAOYSA-L,CC[N+](CCS(=O)CC[N+](CC)(C)C)(C)C.[Br-].[Br-],0.386948245,-4.1986,410.252,0.139534884
C9711,UOYIYWCAYFTQLH-UHFFFAOYSA-N,[O-][N+](=O)N1CN2CN(C1)CN(C2)[N+](=O)[O-],0.661198997,-0.8095,218.171,0.139534884
C4524,JYWKEVKEKOTYEX-UHFFFAOYSA-N,Cl/N=C/1\C=C(Br)C(=O)C(=C1)Br,-3.706796148,2.7215,299.347,0.14
C838,MOYKHGMNXAOIAT-UNTFVMJOSA-N,[O-][N+](=O)O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2O[N+](=O)[O-],-2.6300001,-0.0158,236.136,0.14
C8328,AOZOQYULWUHLSQ-UHFFFAOYSA-N,CCOP(=O)(OP(=O)(N(C)C)N(C)C)OCC,-1.063526289,2.4154,288.218,0.14
C1410,FJKIXWOMBXYWOQ-UHFFFAOYSA-N,CCOC=C,-0.85000002,1.1664,72.1057,0.14
C8675,WHTRVMDSXBPLMD-UHFFFAOYSA-N,OCC(COC(C=C)Br)O,-0.713735462,0.2632,211.054,0.14
C8905,OWGHQPIPPHGSGP-UHFFFAOYSA-M,O=C1[N-]C(=O)C(O1)(C)C.[Na+],-0.367011145,0.146,151.096,0.14
C1576,WBJINCZRORDGAQ-UHFFFAOYSA-N,CCOC=O,0.15000001,0.8152,74.0785,0.14
C9445,IOPYAHCREUTVQD-UHFFFAOYSA-M,C(=CC=[N+]1CCCC1)C=CN1CCCC1.[O-][Cl](=O)(=O)=O,0.370332402,2.1402,304.77,0.14
C9861,HTEKZYRBQZJKOM-UHFFFAOYSA-N,[O-][N+](=O)Nc1[n-]nnn1.[Na+],0.818016432,-0.9714,152.047,0.14
C702,YZWKKMVJZFACSU-UHFFFAOYSA-N,CCCCCBr,-3.0699999,2.5715,151.045,0.140350877
C6703,GVSJHNWVRSBRMB-UHFFFAOYSA-M,[O-]S(=O)O.CCCCCCC=O.[Na+],-2.270754461,2.3599,218.246,0.140625
C9428,NXMGHXWDIYVXFB-UHFFFAOYSA-L,CCCC[N+](CCOCC[N+](CCCC)(C)C)(C)C.[Br-].[Br-],0.362209181,-3.236,434.294,0.140625
C9631,DYWCIVBBDWZOCL-UHFFFAOYSA-M,C=Cc1cc[n+](cc1)C.[I-],0.607164183,-1.8419,247.076,0.140625
C7918,REOYSBSMCVRRSM-UHFFFAOYSA-L,CCCCCCC[N+](CCOCC[N+](CCCCCCC)(CC)CC)(C)C.[Br-].[Br-],-1.440938509,-0.1152,546.506,0.14084507
