Compound ID,InChIKey,SMILES,logS,logP,MW,similarity_scores_with_oral_bioavail_test_dataset
C9755,KDFBGNBTTMPNIG-UHFFFAOYSA-N,NCCc1c[nH]c2c1cccc2.Cl,0.698797757,3.1714,196.677,0.267857143
C2055,YZXBAPSDXZZRGB-DOFZRALJSA-N,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,-6.986482276,6.2167,304.467,0.268292683
C87,UCNVFOCBFJOQAL-UHFFFAOYSA-N,ClC(=C(c1ccc(cc1)Cl)c1ccc(cc1)Cl)Cl,-6.9000001,6.1879,318.025,0.268292683
C101,CVUGPAFCQJIYDT-CYBMUJFWSA-N,Clc1ccc(cc1)[C@@H](C(Cl)(Cl)Cl)c1ccccc1Cl,-6.6199999,6.4955,354.486,0.268292683
C110,JWBOIMRXGHLCPP-CYBMUJFWSA-N,ClC([C@@H](c1ccccc1Cl)c1ccc(cc1)Cl)Cl,-6.5100002,5.929,320.041,0.268292683
C2194,JWBOIMRXGHLCPP-UHFFFAOYSA-N,ClC(C(c1ccccc1Cl)c1ccc(cc1)Cl)Cl,-6.50519612,5.929,320.041,0.268292683
C3085,NTLSVAIWZWNKNB-UHFFFAOYSA-N,Clc1ccccc1CNCCCCNCc1ccccc1Cl.Cl.Cl,-5.006618536,7.0388,410.209,0.268292683
C3700,DQZVUDZSBQMLJC-UHFFFAOYSA-N,Cc1cccc2c1nc1ccccc1c2N,-4.348732582,3.8598,208.258,0.268292683
C3729,CFRFHWQYWJMEJN-UHFFFAOYSA-N,Nc1ccc2c(c1)Cc1c2cccc1,-4.31500216,3.4212,181.233,0.268292683
C3801,CNIIGCLFLJGOGP-UHFFFAOYSA-N,C1CN=C(N1)Cc1cccc2c1cccc2,-4.251284163,2.1484,210.274,0.268292683
C441,OCKPCBLVNKHBMX-UHFFFAOYSA-N,CCCCc1ccccc1,-4.0599999,3.0292,134.218,0.268292683
C451,RELMFMZEBKVZJC-UHFFFAOYSA-N,Clc1c(Cl)cccc1Cl,-4.0,3.6468,181.447,0.268292683
C4186,OVEMTTZEBOCJDV-UHFFFAOYSA-N,CCCCCCc1ccc(cc1)N,-3.976845083,3.9728,177.286,0.268292683
C4464,XXPRYWVKIKJFRN-UHFFFAOYSA-N,CCC(=O)N1C2CCC1CN(C2)CCC1CCCC1,-3.754829834,2.5277,264.406,0.268292683
C1685,UEJJHQNACJXSKW-UHFFFAOYSA-N,O=C1CCC(C(=O)N1)N1C(=O)c2c(C1=O)cccc2	,-3.7,0.3545,258.229,0.268292683
C4625,JYWZOJISGOBZDP-UHFFFAOYSA-N,COc1ccc(cc1)C1SCCS1,-3.654903275,3.1738,212.332,0.268292683
C4745,AMTPYFGPPVFBBI-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)C,-3.576256936,3.663,332.374,0.268292683
C5191,HHVAAYJHSMKDFD-UHFFFAOYSA-N,CN(CC=C(c1ccccc1)c1ccc(cc1)F)C.Cl,-3.252888768,4.621,291.791,0.268292683
C675,ZQBAKBUEJOMQEX-UHFFFAOYSA-N,O=C(c1ccccc1O)Oc1ccccc1,-3.1500001,2.6114,214.217,0.268292683
C5483,VUSLTUGEJURGLB-UHFFFAOYSA-N,CC(=O)Nc1cc(Cl)c(cc1Cl)Cl,-3.049094212,3.6782,238.498,0.268292683
C5711,GDZRJFWQCPISHE-UHFFFAOYSA-N,Oc1cccc2c1nc1ccccc1c2N,-2.906066557,3.257,210.231,0.268292683
C5776,KZPRCESDIPAEAE-OUKQBFOZSA-N,CC(=O)C(C(=O)C)/N=N/c1ccccc1,-2.866072615,2.3169,204.225,0.268292683
C821,UEJJHQNACJXSKW-SECBINFHSA-N,O=C1CC[C@H](C(=O)N1)N1C(=O)c2c(C1=O)cccc2,-2.6800001,0.3545,258.229,0.268292683
C6153,ZFJBSYYIOPSWAE-UHFFFAOYSA-N,CCN(C(=O)Nc1ccccc1)CC,-2.623977233,2.6333,192.258,0.268292683
C925,LLEMOWNGBBNAJR-UHFFFAOYSA-N,Oc1ccccc1c1ccccc1,-2.3900001,3.0592,170.207,0.268292683
C6563,DTESHEPEJUMCJO-UHFFFAOYSA-N,NNC(Cc1ccccc1Cl)C.Cl,-2.366000898,3.6275,221.127,0.268292683
C6577,QRQMZZNDJGHPHZ-UHFFFAOYSA-N,C=CCN1CCCC1CNC(=O)c1cc(c(cc1OC)N)S(=O)(=O)NC,-2.358852142,2.9474,382.478,0.268292683
C6629,KRNDIPHOJLIHRI-UHFFFAOYSA-N,N#Cc1cc(nnc1NCCN1CCOCC1)c1ccccc1,-2.32732102,1.77028,309.366,0.268292683
C6702,QPXULTOHMFSFKO-UHFFFAOYSA-N,CCCCC1(CC)C(=O)NC(=O)NC1=O.[Na],-2.271138779,1.5966,235.235,0.268292683
C6852,XYGXSCVUMIDZRR-UHFFFAOYSA-N,CCCCCC1(CC)C(=O)NC(=O)NC1=O,-2.175661546,1.9867,226.272,0.268292683
C7000,WBDWTNWLWBQFJU-UHFFFAOYSA-N,COc1ccc(cc1)c1nc(N)nc(n1)N,-2.086503778,1.874,217.227,0.268292683
C7008,DNKCFBJMFIUNRS-UHFFFAOYSA-N,OS(=O)(=O)O.CNC(Cc1ccccc1)(C)C.CNC(Cc1ccccc1)(C)C,-2.083911956,5.664,424.597,0.268292683
C7852,GXXXUZIRGXYDFP-UHFFFAOYSA-N,OC(=O)Cc1ccc(cc1)C,-1.49077215,1.6221,150.175,0.268292683
C7877,ZYPIAZBAHRUTGU-UHFFFAOYSA-N,O=C(N1CC1)Nc1ccccc1,-1.470457085,1.545,162.189,0.268292683
C8127,QDHFDXDMKYJPSC-UHFFFAOYSA-N,CCNC(=O)Cc1ccccc1,-1.246256197,1.7561,163.216,0.268292683
C8396,JOLPMPPNHIACPD-ZZXKWVIFSA-N,OC(=O)/C=C/c1ccc(cc1)N,-0.982207335,1.9478,163.173,0.268292683
C1386,RJNJWHFSKNJCTB-UHFFFAOYSA-N,NC(=O)NCc1ccccc1,-0.94999999,1.9461,150.178,0.268292683
C8441,IYTUKSIOQKTZEG-UHFFFAOYSA-N,OC(=O)Cc1ccc(c(c1)Cl)O,-0.946608237,1.6727,186.592,0.268292683
C8770,XWMSEZHMHBQVLE-UHFFFAOYSA-N,COc1cc(cc(c1O)OC)C(=O)N,-0.5608856,1.2086,197.188,0.268292683
C9344,CUYAYRDAKAKHLZ-UHFFFAOYSA-N,C1CCN(CC1)CCc1cccnc1,0.301052841,2.0479,190.285,0.268292683
C1958,IWXAZSAGYJHXPX-LYWFMZLMSA-N,O=CN(/C(=C(\SS/C(=C(\N(Cc1cnc(nc1N)C)C=O)/C)/CCOC(=O)c1ccccc1)/CCOC(=O)c1ccccc1)/C)Cc1cnc(nc1N)C,-7.430949347,8.4376,770.92,0.268656716
C3161,RQHCFTORMXCNGP-UHFFFAOYSA-N,CN(C(CN1c2ccccc2Sc2c1nccc2)C)C.Cl,-4.91218023,4.5014,321.868,0.268656716
C3683,QYQUSDHCFRWLMV-UHFFFAOYSA-N,CCCCOc1nc(OCCCC)cc(c1)C(=O)N1CCOCC1,-4.362544454,2.8497,336.426,0.268656716
C414,QYSPLQLAKJAUJT-UHFFFAOYSA-N,O=C(C1=C(O)c2ccccc2S(=O)(=O)N1C)Nc1ccccn1,-4.1599998,2.6727,331.346,0.268656716
C3940,FLWFHHFTIRLFPV-UHFFFAOYSA-N,CCCCC(C(=O)N(c1ccccc1)Nc1ccccc1)C(=O)O,-4.147135117,4.0107,326.39,0.268656716
C5839,GZQJPGZDCLWDDG-FNORWQNLSA-N,CCOc1ccc(cc1C)/C=C/C(=O)NO,-2.82114859,2.3032,221.252,0.268656716
C7737,IOFXEUZPIIUQAG-UHFFFAOYSA-M,C[N+]1(CCOCC1)CCC(c1cccs1)(c1ccccc1)O.[I-],-1.574259524,-0.1863,445.358,0.268656716
C7853,VLILKLKOJKTCAA-UHFFFAOYSA-N,CCC(c1ccccc1)CNCCSS(=O)(=O)O,-1.489307679,3.7775,289.414,0.268656716
C8036,SZLPEYBCBJPFBC-UHFFFAOYSA-N,COCCN(C(=O)c1cc(OC)c(c(c1)OC)OC)CCOC,-1.32192358,1.4474,327.373,0.268656716
C8495,VRRLMHJRNFXPRI-UHFFFAOYSA-N,NC(=NCc1ccccc1)N.CC(=O)O,-0.902362079,1.9515,209.245,0.268656716
C8551,OMIHMYNWDWUMGW-UHFFFAOYSA-N,c1ccc(cn1)OCCCN1CSCC1.Cl.Cl,-0.845738488,3.3987,297.244,0.268656716
C1798,BQENDLAVTKRQMS-SBBGFIFASA-L,O=C(O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)[O-])C)C)C)CCC(=O)[O-].[Na+].[Na+],-9.244617084,4.1589,614.72,0.268817204
C9519,GXCRUTWHNMMJEK-WYUVZMMLSA-M,[O-]C(=O)C1=C(COC(=O)C)CS[C@H]2N1C(=O)[C@H]2NC(=O)CC#N.[Na+],0.442127242,-1.80412,361.306,0.268817204
C15,IFLREYGFSNHWGE-UHFFFAOYSA-N,c1ccc2c(c1)cc1c(c2)cc2c(c1)cccc2,-8.6000004,5.1462,228.288,0.269230769
C1845,HTFJZNJYLBRWHS-UHFFFAOYSA-N,Clc1cccc(c1CNCC1CCC(CC1)CNCc1c(Cl)cccc1Cl)Cl.Cl.Cl,-8.436839231,9.3718,533.189,0.269230769
C2000,RIQFAHOGTLRWSQ-UHFFFAOYSA-N,CC[NH+](CCOC(=O)c1c2ccccc2cc2c1cccc2)CC.[Cl-],-7.168128716,0.0785,357.874,0.269230769
C2331,CLZXREZAEIUCGG-UHFFFAOYSA-N,ClCCN(c1cc(C)c(c2c1cccc2)OC)CCCl,-6.144232188,4.4408,312.234,0.269230769
C2658,RTNXNRZZXYBWJZ-UHFFFAOYSA-N,CC(C(c1cccc2c1cccc2)(C(=O)N)CCN1CCCCC1)C,-5.562004282,4.7331,338.486,0.269230769
C2721,BTFSCJCNYHKTAH-UHFFFAOYSA-N,COc1cc2c(cc1OC)CC[NH+](C2CCCc1ccc(cc1)Cl)C.[Br-],-5.476930163,2.0652,440.802,0.269230769
C2813,BAAURVHPYJEDOO-UHFFFAOYSA-N,ClCC[NH+](CCOc1ccc(cc1)C)CCOc1ccc(cc1)C.[Cl-],-5.334296713,-0.1111,384.34,0.269230769
C3002,WRJIIPWMHJEZHX-UHFFFAOYSA-N,CCCCC(C(=O)Nc1c(C)cccc1C)N(CC)CC.Cl,-5.107886697,5.0175,326.905,0.269230769
C237,DHTZKRIZYPAKLO-UHFFFAOYSA-N,ClC(CC(=O)NC1=C(Cl)C(=O)c2c(C1=O)cccc2)Cl,-5.0300002,3.2169,332.567,0.269230769
C3082,NNRDTDHBXOGJDV-KTKRTIGZSA-N,OC1C=CC2=C(Cc3c1cccc3)CCC=C2,-5.008412382,3.4789,224.298,0.269230769
C3180,RDTKUZXIHMTSJO-UEIGIMKUSA-M,CC[N+](CCOc1ccc(cc1)/C=C/c1ccccc1)(CC)CC.[I-],-4.885915757,2.1163,451.384,0.269230769
C3388,HPEKSGQVQCIFCM-UHFFFAOYSA-N,CCC(=O)OC1(CCN(CC1)Cc1ccccc1)c1ccccc1.Cl,-4.641302801,4.871,359.89,0.269230769
C3402,BZQRMOJOFMIRFL-UHFFFAOYSA-N,CCC(C(c1cccc2c1cccc2)(C(=O)N)CCN(C)C)C,-4.629686284,4.261,312.449,0.269230769
C3470,SPEPGZNZGOJPCA-HPJBNNNXSA-N,COc1cc(/C=C/C(=O)CCN2CCN(CC2)c2ccc(cc2)Cl)cc(c1OC)OC.Cl.O,-4.56493484,4.901,499.427,0.269230769
C3525,IXCKMBNPNHSVAG-UHFFFAOYSA-N,Clc1cc(OCCCCCN2CSCC2)nc2c1cccc2.Cl,-4.507641881,5.1835,373.34,0.269230769
C353,NXQDBZGWYSEGFL-UHFFFAOYSA-N,COP(=S)(SCC(=O)N(c1ccc(cc1)Cl)C(C)C)OC,-4.4299998,4.9825,367.852,0.269230769
C3618,LMWQQUMMGGIGJQ-UHFFFAOYSA-N,CCCN(C(C(=O)Nc1c(C)cccc1C)CC)CC.Cl,-4.419833604,4.6274,312.878,0.269230769
C3640,DLILPLIAJBPSMW-UHFFFAOYSA-N,CC(N1CCC(CC1)OC(=O)Nc1c(C)cccc1C)C,-4.394821234,3.7356,290.401,0.269230769
C3957,BQGXUBAXUARNTB-UHFFFAOYSA-N,CCC(=O)OC1(CCN(CC1)CC(C)C)c1ccccc1.Cl,-4.136476766,4.3268,325.873,0.269230769
C4018,SOOXXPIIPHUERK-UHFFFAOYSA-N,CC(c1[nH]c2c(c1C(=O)c1cccnc1)cccc2)C,-4.097860715,3.9173,264.322,0.269230769
C4099,KKEYFWRCBNTPAC-UHFFFAOYSA-N,OC(=O)c1ccc(cc1)C(=O)O,-4.044362034,1.083,166.131,0.269230769
C4764,WRBGACYDFKHNSU-UHFFFAOYSA-N,O=C1Oc2c(C1(CC[NH+]1CCCCC1)c1ccccc1)cccc2.[Cl-],-3.565622149,0.9238,357.874,0.269230769
C4785,WJJZQSCOTJYYSP-INIZCTEOSA-N,COc1c(OC)cc2c(c1OC)c1ccc(cc1[C@H](CC2)NC(=O)C)O,-3.553161851,3.5993,357.4,0.269230769
C4925,UCIDKFGCIPMMOX-UHFFFAOYSA-N,CCCc1cc(OCCCNCCSS(=O)(=O)O)nc2c1cccc2,-3.438778474,4.5535,384.513,0.269230769
C5298,OUDYRLQMXADRRV-NSCUHMNNSA-N,CN1C2CCC1CN(C2)C/C=C/c1ccc(cc1)Cl,-3.170337047,3.0074,276.804,0.269230769
C5392,ODPSQUCKFGXZLL-UHFFFAOYSA-N,CCCCC(COC(=O)N)(COC(=O)N(C)C)C,-3.105900741,2.6767,260.33,0.269230769
C5498,PMMKVFWFTRDMLW-UHFFFAOYSA-N,CCC(C(COC(=O)N)(COC(=O)N(C)C)C)C,-3.042618905,2.5326,260.33,0.269230769
C5885,KVHHQGIIZCJATJ-UHFFFAOYSA-N,CC(C(Cc1ccc(cc1)Cl)(O)C)CN(C)C,-2.78836605,2.8312,255.784,0.269230769
C6222,RBBBYDOGRKOESS-UHFFFAOYSA-N,CCC(=O)OC1(CCN(C1C)C)c1ccccc1.Cl,-2.579104657,3.299,283.794,0.269230769
C6243,APOAEUBPCAZTDV-HWKANZROSA-N,CC(NC(=O)/C=C/c1ccc(o1)[N+](=O)[O-])C,-2.567048835,2.6397,224.213,0.269230769
C6335,UVAZQQHAVMNMHE-CZUORRHYSA-N,CCC(=O)O[C@@]1(CCN(C[C@H]1C)C)c1ccccc1,-2.515789092,2.7446,261.359,0.269230769
C6540,XIYPXOFSURQTTJ-NSCUHMNNSA-N,CC(=O)/C=C/c1ccc2c(c1)OCO2,-2.381523884,2.0175,190.195,0.269230769
C7056,MJEOKLXWKIUJQD-UHFFFAOYSA-N,NC(=O)c1cnc2n(c1=O)C(C)CCC2,-2.056865035,0.9398,207.229,0.269230769
C1087,LHGVFZTZFXWLCP-UHFFFAOYSA-N,COc1ccccc1O,-1.96,1.4008,124.137,0.269230769
C7642,KYWCWBXGRWWINE-UHFFFAOYSA-N,COc1ccc(cc1C(=O)NCc1cccnc1)C(=O)NCc1cccnc1,-1.629854937,3.127,376.408,0.269230769
C7801,QXWSVGWYFCBSGK-UNVLYCKESA-N,O=[NH+]/C=c/1\n(COCCCCc2ccccc2)ccn1C.[Cl-],-1.527265407,-2.3063,323.818,0.269230769
C7817,RBZDDVSRHMGAOB-KRWCAOSLSA-N,COc1ccc(cc1)C(=O)/C=N/[NH+]1CCN(CC1)C.[Cl-],-1.517251307,-1.7949,297.78,0.269230769
C7932,WLWFNJKHKGIJNW-UHFFFAOYSA-N,CN1C(=O)CC(C1=O)c1ccccc1,-1.43080179,1.0968,189.211,0.269230769
C7973,IRVWPZRYDQROLU-ZDUSSCGKSA-N,COc1c(OC)c(OC)cc2c1c1ccc(c(=O)cc1[C@H](CC2)N)O,-1.389645696,3.0915,343.374,0.269230769
C8057,QGGXNMYRWYGBRV-SJDTYFKWSA-N,O=[NH+]/C=c\1/n(COCc2cccc3c2cccc3)ccn1C.[Cl-],-1.312166349,-1.9758,331.797,0.269230769
C8072,XNCLQWUEWKYSQF-UHFFFAOYSA-N,NC(=O)CCSSSCCC(=O)N,-1.294491523,2.1674,240.367,0.269230769
C8545,ARZNUKACBZOBTQ-IRIIKGHASA-N,C=CCC(OCn1ccn(/c/1=C/[NH+]=O)C)CCC=C.[Cl-],-0.857110929,-2.4183,299.796,0.269230769
C1405,ITEQSCBLCCNACE-UHFFFAOYSA-N,O=C1C=C(OC(=O)N(C)C)CC(C1)(C)C,-0.85000002,1.9576,211.258,0.269230769
C8844,HAEAJIXAMUMSFQ-UHFFFAOYSA-N,OCC(CS(=O)(=O)c1ccc(cc1)C)O,-0.449499145,1.2027,230.281,0.269230769
C1498,GEYOCULIXLDCMW-UHFFFAOYSA-N,Nc1ccccc1N,-0.41999999,2.0134,108.141,0.269230769
C9065,XLPADAMZRYURRP-UHFFFAOYSA-N,NCCCNC(CS)(C)C.Cl.Cl,-0.0881564,3.3284,235.218,0.269230769
C9254,DXUUXWKFVDVHIK-UHFFFAOYSA-N,CC[N+](Cc1ccccc1Cl)(CCNC(=O)C(=O)NCC[N+](Cc1ccccc1Cl)(CC)CC)CC.[Cl-].[Cl-],0.215760851,-0.571,608.471,0.269230769
C9448,LILHXRHKCXDQGU-UHFFFAOYSA-L,CC[N+]1(CCC[N+](C)(C)C)CCc2c(C1)cccc2.[Br-].[Br-],0.374431381,-3.3575,422.242,0.269230769
C9470,CPLQLYDHVGNBIJ-UHFFFAOYSA-N,NCCCNC(CS)C.Cl.Cl,0.387640032,2.9383,221.192,0.269230769
C9561,DYAGPCQOMOCCFX-MERQFXBCSA-M,CN1CCC[C@H]1c1ccc[n+](c1)C.[I-],0.516876498,-1.7803,304.171,0.269230769
C2511,LVNOZUPADRTWMK-UHFFFAOYSA-N,CC[NH+](CCOC(=O)CC1c2ccccc2c2c1cccc2)CC.[Cl-],-5.816602274,-0.3391,359.89,0.26984127
C2532,AMORDSNWJXKHMV-UHFFFAOYSA-N,CCN(CCn1c2ccccc2[nH]c(=O)c2c1cccc2)CC,-5.777888841,3.3868,309.405,0.26984127
C2876,IPVVZYZTTKHXKK-UHFFFAOYSA-N,OC(C(Cl)(Cl)Cl)OC(COc1ccccc1C)COC(C(Cl)(Cl)Cl)O,-5.256893502,4.1528,476.992,0.26984127
C2946,PLIGPBGDXASWPX-UHFFFAOYSA-N,CN(CCCn1c2CCCCCCc2c2c1cccc2)C,-5.166199613,4.252,284.439,0.26984127
C2949,OYMOPEYQIAFWSQ-UHFFFAOYSA-N,CCN(CCn1c(=O)c2ccccc2[nH]c2c1cccc2)CC,-5.162158939,3.3868,309.405,0.26984127
C2972,VTYCSDLQJCTYFO-UHFFFAOYSA-N,CCCCN1CCC(CC1)(OC(=O)CC)C1CCCCC1.Cl,-5.140828709,4.8945,331.921,0.26984127
C2995,JOBYFSLGKZGUKV-UHFFFAOYSA-N,Cc1ccc(cc1)NC(=O)c1ccccc1N(C(=O)CN1CCCCC1)C,-5.11415372,3.7069,365.469,0.26984127
C3015,FSQKKOOTNAMONP-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(n2C(=O)c1ccc(cc1)Cl)C,-5.094905185,3.4705,415.824,0.26984127
C3061,PFPPOKZNVNZYRS-UHFFFAOYSA-N,C[NH2+]CCCn1c2ccccc2[nH]c(=O)c2c1cccc2.[Cl-],-5.026505922,-1.3677,317.813,0.26984127
C3215,UYODDCKMZFCTPB-UHFFFAOYSA-N,C=CCOc1ccccc1C(=O)NC1CCCCC1,-4.850403492,3.7048,259.343,0.26984127
C3624,DNSAWKLVGYUVMD-UHFFFAOYSA-N,C[NH2+]CCCn1c(=O)c2ccccc2[nH]c2c1cccc2.[Cl-],-4.412271999,-1.3677,317.813,0.26984127
C4144,VWFBNRGXDCXMOJ-ZROIWOOFSA-N,N#C/C(=N/Nc1cccc(c1)Cl)/C(=O)OC,-4.008382771,1.87748,237.642,0.26984127
C4849,WVCOAAVBRUYWPP-UHFFFAOYSA-N,O=C(C(c1ccccc1)(c1ccccc1)O)OCCC[NH+]1CCCC1.[Cl-],-3.503182242,0.1077,375.889,0.26984127
C5027,UONWZNLVCSWMSI-UHFFFAOYSA-N,CCN1CCCC(C1)OC(=O)Nc1ccc(cc1)C,-3.365807591,3.0387,262.347,0.26984127
C622,QIBWCUCLHZVYNL-UHFFFAOYSA-N,CCn1c2ncccc2c(=O)n(c2c1cccc2)C,-3.3199999,2.4703,253.299,0.26984127
C5473,CKSJXOVLXUMMFF-UHFFFAOYSA-N,CCCCCCOc1ccccc1C(=O)N,-3.054724145,3.4449,221.295,0.26984127
C5573,RRTVVRIFVKKTJK-UHFFFAOYSA-N,O=C1CC(=O)N(c2c(N1)ccc(c2)Cl)c1ccccc1,-2.996552572,3.5499,286.713,0.26984127
C5667,XCFIZMVCZBZSST-JXMYBXCISA-N,O=C(Cc1ccc(cc1)C)OC1C[C@@H]2CC[C@H](C1)N2C.Cl,-2.936034639,3.4458,309.831,0.26984127
C6736,DUTLJDUDHBSLFN-UHFFFAOYSA-N,CC(=O)N1OCc2c(C1)ccc(c2)[N+](=O)[O-],-2.253322369,1.8496,222.197,0.26984127
C7410,HLNXBLMILSOABY-CMDGGOBGSA-N,OCC(NC(=O)/C=C/c1ccccc1)(C)C,-1.812090244,1.9778,219.28,0.26984127
C7526,VSGYTOKLSWSEPK-UHFFFAOYSA-M,CC[N+](CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)(CC)C.[Cl-],-1.723396948,0.3462,391.931,0.26984127
C8011,ZMTSMVZAFDWQRM-UHFFFAOYSA-N,NC(=O)NCCc1ccccc1,-1.346749847,1.9886,164.204,0.26984127
C8186,OTJOZBNDDQBXQC-UHFFFAOYSA-M,CC[N+](CCCOC(=O)C(c1ccccc1)(c1ccccc1)O)(C)C.[Cl-],-1.202638889,-0.0439,377.905,0.26984127
C8553,LDCYZAJDBXYCGN-VIFPVBQESA-N,OC(=O)[C@H](Cc1c[nH]c2c1cc(O)cc2)N,-0.844561981,1.5282,220.225,0.26984127
C38,INISTDXBRIBGOC-BJKOFHAPSA-N,N#C[C@@H](c1cccc(c1)Oc1ccccc1)OC(=O)[C@@H](C(C)C)Nc1ccc(cc1Cl)C(F)(F)F,-8.0,7.46868,502.913,0.27027027
C51,RKLLTEAEZIJBAU-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)c1ccc(c(c1)Cl)Cl,-7.8000002,5.9672,291.988,0.27027027
C1963,KFXRYHOEBZEYSV-UHFFFAOYSA-N,C=CCNc1cnnc(c1)N1CCN(CC1)CCC(c1ccccc1)(c1ccccc1)c1ccccc1.Cl.Cl,-7.384698627,7.3011,562.576,0.27027027
C2054,RIGPVBUAGOURJC-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1nccc2)OCCOCCCN1CCCCC1.Cl,-6.987625722,5.5184,449.994,0.27027027
C2766,RZELHTMTJHHEPE-UHFFFAOYSA-N,OC(=O)C(=O)[O-].Fc1ccc2c(c1)c1ccccc1n2CC[NH+]1CCCC1,-5.41566897,2.0024,372.39,0.27027027
C3873,PMZGFJILOVXDQX-UHFFFAOYSA-N,C1CCN(C1)CCC12CC3CC(C2)CC(C1)C3.Cl,-4.190584424,4.4286,269.853,0.27027027
C3973,XQYQSCYDDPMDFG-UHFFFAOYSA-N,Clc1ccc(cc1)C(c1ccncc1)(c1ccccc1)O,-4.12264337,4.0192,295.763,0.27027027
C4503,QXTVYOXRHUFOMG-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccc(c(c1)C)C)COc1ccc(cc1)C(=O)C,-3.727116825,3.0708,382.496,0.27027027
C4635,SVANEUDZNISLJD-UHFFFAOYSA-N,NNc1c2ccccc2nc2c1cccc2,-3.64764871,3.4469,209.247,0.27027027
C5031,CLPTUIWEBUOUCQ-UHFFFAOYSA-N,CC(P(=O)(c1ccccc1)c1ccccc1)C,-3.362571379,3.4089,244.269,0.27027027
C5187,MEEKGULDSDXFCN-UHFFFAOYSA-N,CCCCCc1ccccc1O,-3.256458698,3.1249,164.244,0.27027027
C5306,OLBCVFGFOZPWHH-UHFFFAOYSA-N,CC(c1cccc(c1O)C(C)C)C,-3.158369776,3.639,178.271,0.27027027
C5331,ZQNFUXDRYQQYAQ-UHFFFAOYSA-N,NC(C(c1ccccc1)(c1ccccc1)O)c1ccccc1,-3.143402161,4.3228,289.371,0.27027027
C5997,GBXFEIWAUUUQFE-YGCVIUNWSA-N,NC1=CC(=N)c2c(C1=O)cccc2.Cl,-2.71734799,2.6954,208.644,0.27027027
C6237,JTZZMXVIHNHASS-UHFFFAOYSA-N,OC(=O)CC(c1ccccc1)(C)C,-2.569199477,2.4389,178.228,0.27027027
C6412,DKLYDESVXZKCFI-UHFFFAOYSA-N,CC(=O)N(c1ccccc1)c1ccccc1,-2.467070997,3.3712,211.259,0.27027027
C6530,FTZBYXCNXOPJEL-UHFFFAOYSA-N,CCC(Cc1ccccc1)(O)C,-2.390723628,2.3901,164.244,0.27027027
C931,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Clc1ccccc1,-2.3800001,2.34,112.557,0.27027027
C6581,FFFIRKXTFQCCKJ-UHFFFAOYSA-N,OC(=O)c1c(C)cc(cc1C)C,-2.356545854,2.31,164.201,0.27027027
C7223,QGVNJRROSLYGKF-UHFFFAOYSA-N,CCC1(CC)C(=O)NC(=S)NC1=O,-1.942889438,0.9813,200.258,0.27027027
C7346,ADBOAGBBFIEYBZ-UHFFFAOYSA-N,N/C(=N\CCOCc1ccccc1)/CSS(=O)(=O)O,-1.845924956,2.8775,304.386,0.27027027
C1152,SKZKKFZAGNVIMN-UHFFFAOYSA-N,NC(=O)c1ccccc1O,-1.76,1.1914,137.136,0.27027027
C7651,RGLAXEITJXZVAN-UHFFFAOYSA-N,CCC1(CC)C(=O)N(C)C(=O)N(C1=O)C,-1.626141915,0.719,212.246,0.27027027
C7941,SBYYYVAMWBVIIX-UHFFFAOYSA-N,O=C1NC(=O)OC1c1ccccc1,-1.424237386,1.3229,177.157,0.27027027
C7957,QCCDLTOVEPVEJK-UHFFFAOYSA-N,CC(=O)Cc1ccccc1,-1.410593557,1.8181,134.175,0.27027027
C8121,UYXCSOAMZMOWRY-UHFFFAOYSA-N,O=C1NS(=O)(=O)Cc2c1cccc2,-1.249601528,1.6694,197.211,0.27027027
C8584,WELIVEBWRWAGOM-UHFFFAOYSA-N,NCCC(=O)NCCSSCCNC(=O)CCN,-0.810973627,1.4802,294.437,0.27027027
C9256,XFZJGFIKQCCLGK-UHFFFAOYSA-M,C[N+]1(C)CCN(CC1)c1ccccc1.[I-],0.219931018,-1.3892,318.197,0.27027027
C1638,DVVGIUUJYPYENY-UHFFFAOYSA-N,O=c1ccccn1C,0.95999998,0.3853,109.126,0.27027027
C2218,PFKRTWCFCOUBHS-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCN(C)C.Cl,-6.433879049,7.6115,334.023,0.270833333
C2261,XKZLLDQKULUMEB-UHFFFAOYSA-N,O=C(C1CCC(CC1)C(=O)NCc1ccccc1Cl)NCc1ccccc1Cl.Cl.Cl,-6.3192843,7.1182,492.266,0.270833333
C2903,RBBWCVQDXDFISW-UHFFFAOYSA-N,CC(=CCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)C,-5.224193776,4.0839,320.385,0.270833333
